label,verdict,verdict_encoded,input_type,inference_time_ms,threat_score,confidence,recommended_action,recommended_action_encoded,nlp_score,nlp_weight,nlp_source,nlp_source_encoded,top_phrase_count,tactic_count,tactic_urgency,tactic_authority_impersonation,tactic_financial_lure,tactic_credential_harvesting,tactic_suspicious_link,tactic_fear_threat,tactic_spoofing,tactic_reward_framing,tactic_bec_pattern,tactic_executive_impersonation,url_score,url_weight,url_count,shap_ip_as_host,shap_brand_impersonation,shap_auth_in_domain,shap_high_risk_tld,shap_newly_registered,shap_no_ssl,shap_url_length_long,shap_url_length_very_long,shap_subdomain_abuse,shap_high_entropy,shap_typosquatting,shap_brand_in_path,shap_suspicious_keywords,shap_hex_encoding,shap_at_symbol,shap_redirect_pattern,shap_exe_extension,shap_medium_risk_tld,shap_excessive_hyphens,shap_double_slash,shap_privacy_protected,shap_no_dns_record,shap_no_spf,shap_no_dmarc,shap_urlhaus_hit,url_length,domain_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at,num_question,num_equals,num_ampersand,num_percent,url_entropy,domain_entropy,subdomain_count,subdomain_length,path_depth,has_ip_address,is_https,is_http,tld_risk_high,tld_risk_medium,brand_in_domain,brand_in_path,is_legitimate_host,typosquatting_score,suspicious_path_kw,suspicious_domain_kw,has_exe_extension,has_file_extension,has_hex_encoding,double_slash_in_path,has_at_symbol,redirects_in_url,domain_has_numbers,domain_has_hyphens,header_score,header_weight,header_flag_count,spf_result_raw,dkim_result_raw,dmarc_result_raw,spf_result,dkim_result,dmarc_result,flag_spf_fail,flag_dkim_fail,flag_dkim_missing,flag_dmarc_fail,flag_reply_to_mismatch,flag_return_path_mismatch,flag_bulk_mailer,flag_missing_message_id,flag_missing_date,flag_excessive_hops,has_known_campaign,actor_confidence,related_domains_count,ti_malicious_domain_count,ti_feed_source_count,ti_global_reach_count,ioc_risk_boost,ioc_malicious_domain_count,ioc_malicious_ip_count,ioc_threat_family_count,ioc_source_count,dark_web_risk_raw,dark_web_risk,dark_web_breach_count,dark_web_total_exposed,dark_web_source_count,kill_chain_active_stages,kill_chain_overall_risk,kill_chain_attack_vector,kill_chain_attack_vector_encoded,kill_chain_is_brand_impersonation,kill_chain_initial_access_risk,kill_chain_credential_risk,kill_chain_financial_risk,kill_chain_lateral_risk,kill_chain_impact_level,kill_chain_impact_level_raw
0,SAFE,0,email,12216,0.1816,0.5872,monitor,0,0.0882,0.35,unknown,-1,3,1,0.0,0.0,0.0,0,0.0,0,0.65,0.0,0,0,0.315,0.28,5,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.04,0,44,12,24,0,2,1,0,5,0,0,0,0,0,4.0017,2.0,1,4,3,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.27,0.19,3,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.182,Sender Spoofing,2,0,0.1816,0.109,0.073,0.127,0,LOW
1,PHISHING,2,email,13572,0.6634,0.8184,quarantine_and_block,2,0.9548,0.35,unknown,-1,5,3,0.99,0.0,0.0,0,0.99,0,0.99,0.0,0,0,0.6686,0.28,5,0,0.0,0,0,0,0.1,0.08,0,0,0.06,0,0,0,0,0,0,0.0,0.06,0,0,0,0.12,0.05,0.04,0,102,18,8,68,2,1,0,3,0,1,0,0,0,5.392,3.4677,0,0,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.663,Social Engineering — Urgency/Fear,1,0,0.6634,0.398,0.265,0.464,1,MEDIUM
1,SUSPICIOUS,1,email,9072,0.5374,0.758,flag_for_review,1,0.9175,0.35,unknown,-1,5,3,0.0,0.0,0.95,0,0.95,0,0.0,0.95,0,0,0.05,0.28,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.537,Email-based Phishing,0,0,0.5374,0.322,0.215,0.376,1,MEDIUM
1,SUSPICIOUS,1,email,11165,0.513,0.7462,flag_for_review,1,0.9145,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.95,0,0.95,0.0,0,0,0.2628,0.28,1,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,39,22,1,8,2,0,0,3,0,1,0,0,0,4.5094,2.4131,1,6,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.513,Sender Spoofing,2,0,0.513,0.308,0.205,0.359,1,MEDIUM
1,SUSPICIOUS,1,email,9660,0.3543,0.6701,flag_for_review,1,0.4141,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.9,0,0.9,0.0,0,0,0.513,0.28,2,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.354,Sender Spoofing,2,0,0.3543,0.213,0.142,0.248,1,MEDIUM
1,SUSPICIOUS,1,email,16346,0.398,0.691,flag_for_review,1,0.5247,0.35,unknown,-1,2,2,0.0,0.0,0.0,0,0.99,0,0.99,0.0,0,0,0.513,0.28,2,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.398,Sender Spoofing,2,0,0.398,0.239,0.159,0.279,1,MEDIUM
1,SUSPICIOUS,1,email,17351,0.5242,0.7516,flag_for_review,1,0.9145,0.35,unknown,-1,5,3,0.0,0.0,0.0,0,0.95,0,0.95,0.95,0,0,0.2998,0.28,3,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,37,12,18,0,1,0,0,5,0,0,0,0,0,4.1654,3.0,0,0,3,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.524,Sender Spoofing,2,0,0.5242,0.315,0.21,0.367,1,MEDIUM
1,SUSPICIOUS,1,email,16219,0.4298,0.7063,flag_for_review,1,0.8022,0.35,unknown,-1,4,3,0.0,0.0,0.0,0,0.8,0,0.8,0.8,0,0,0.1848,0.28,5,0,0.2,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,36,18,11,0,2,0,0,3,0,0,0,0,0,3.9404,1.9219,1,8,1,0,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.43,Sender Spoofing,2,0,0.4298,0.258,0.172,0.301,1,MEDIUM
0,SAFE,0,email,10698,0.2068,0.5993,monitor,0,0.2046,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.7,0,0.7,0.0,0,0,0.3195,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,67,24,36,0,3,0,0,7,0,0,0,0,0,4.3602,2.914,1,8,5,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.207,Sender Spoofing,2,0,0.2068,0.124,0.083,0.145,0,LOW
0,SUSPICIOUS,1,email,8448,0.3071,0.6474,flag_for_review,1,0.5321,0.35,unknown,-1,4,1,0.0,0.0,0.0,0,0.0,0,0.65,0.0,0,0,0.3195,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,66,24,35,0,3,0,0,7,0,0,0,0,0,4.3429,2.914,1,8,5,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.307,Sender Spoofing,2,0,0.3071,0.184,0.123,0.215,0,LOW
0,SAFE,0,email,9071,0.1566,0.5752,monitor,0,0.0834,0.35,unknown,-1,4,1,0.0,0.0,0.0,0,0.0,0,0.75,0.0,0,0,0.3195,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,64,24,33,0,3,0,0,7,0,0,0,0,0,4.3079,2.914,1,8,5,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.157,Sender Spoofing,2,0,0.1566,0.094,0.063,0.11,0,LOW
0,SAFE,0,email,10426,0.1602,0.5769,monitor,0,0.0851,0.35,unknown,-1,4,1,0.0,0.0,0.0,0,0.0,0,0.65,0.0,0,0,0.3195,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,66,24,35,0,3,0,0,7,0,0,0,0,0,4.3126,2.914,1,8,5,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.16,Sender Spoofing,2,0,0.1602,0.096,0.064,0.112,0,LOW
0,SAFE,0,email,9450,0.2239,0.6075,monitor,0,0.2481,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.8,0,0.8,0.0,0,0,0.3195,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,60,24,29,0,2,0,0,7,0,0,0,0,0,4.2819,2.914,1,8,5,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.224,Sender Spoofing,2,0,0.2239,0.134,0.09,0.157,0,LOW
1,SUSPICIOUS,1,email,10210,0.3323,0.6595,flag_for_review,1,0.3575,0.35,unknown,-1,3,2,0.0,0.85,0.0,0,0.0,0,0.85,0.0,0,0,0.513,0.28,4,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.332,Sender Spoofing,2,0,0.3323,0.199,0.133,0.233,0,LOW
1,SUSPICIOUS,1,email,12460,0.5328,0.7557,flag_for_review,1,0.9121,0.35,unknown,-1,4,2,0.0,0.0,0.0,0,0.95,0,0.95,0.0,0,0,0.3458,0.28,5,0,0.0,0,0,0,0.1,0.08,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,101,17,8,68,2,0,0,3,0,1,0,0,0,5.4992,2.6612,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.533,Sender Spoofing,2,0,0.5328,0.32,0.213,0.373,1,MEDIUM
1,SUSPICIOUS,1,email,9351,0.5156,0.7475,flag_for_review,1,0.9175,0.35,unknown,-1,4,3,0.0,0.0,0.0,0,0.95,0,0.95,0.95,0,0,0.2684,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,79,11,1,59,1,0,0,3,0,1,0,1,0,4.7663,2.8074,0,0,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.516,Sender Spoofing,2,0,0.5156,0.309,0.206,0.361,1,MEDIUM
1,SUSPICIOUS,1,email,8938,0.3985,0.6913,flag_for_review,1,0.7085,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.8,0,0.8,0.0,0,0,0.2596,0.28,1,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.06,0,0,0,0.12,0.05,0.04,0,21,13,1,0,1,0,0,3,0,0,0,0,0,3.404,2.7255,0,0,1,0,0,1,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.399,Sender Spoofing,2,0,0.3985,0.239,0.159,0.279,1,MEDIUM
0,SAFE,0,email,6262,0.0481,0.5231,monitor,0,0.0275,0.35,unknown,-1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.05,0.28,0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.12,0.19,1,pass,unknown,none,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.048,Email-based Phishing,0,0,0.0481,0.029,0.019,0.034,0,LOW
1,PHISHING,2,email,12105,0.5939,0.7851,quarantine_and_block,2,0.9724,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.95,0,0.95,0.0,0,0,0.3695,0.28,2,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,31,6,14,0,2,1,0,4,0,0,0,0,0,4.0911,1.0,1,3,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.594,Sender Spoofing,2,0,0.5939,0.356,0.238,0.416,1,MEDIUM
0,SAFE,0,email,12711,0.2288,0.6098,monitor,0,0.0556,0.35,unknown,-1,4,1,0.0,0.0,0.0,0,0.0,0,0.75,0.0,0,0,0.3946,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,53,15,31,0,3,1,2,6,0,0,0,0,0,4.4045,2.2516,1,5,4,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.47,0.19,4,unknown,none,none,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.229,Sender Spoofing,2,0,0.2288,0.137,0.092,0.16,0,LOW
1,PHISHING,2,email,11081,0.6011,0.7885,quarantine_and_block,2,0.9725,0.35,unknown,-1,3,2,0.0,0.0,0.0,0,0.99,0,0.99,0.0,0,0,0.3695,0.28,2,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,31,6,14,0,2,1,0,4,0,0,0,0,0,4.0911,1.0,1,3,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.601,Sender Spoofing,2,0,0.6011,0.361,0.24,0.421,1,MEDIUM
1,SUSPICIOUS,1,email,9357,0.5432,0.7607,flag_for_review,1,0.9556,0.35,unknown,-1,2,2,0.0,0.0,0.0,0,0.99,0,0.99,0.0,0,0,0.2628,0.28,1,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,39,22,1,8,2,0,0,3,0,1,0,0,0,4.5094,2.4131,1,6,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.543,Sender Spoofing,2,0,0.5432,0.326,0.217,0.38,1,MEDIUM
0,SUSPICIOUS,1,email,17435,0.456,0.7189,flag_for_review,1,0.4741,0.35,unknown,-1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.416,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.05,0.0,0,42,17,14,0,3,1,0,3,0,0,0,0,0,3.9401,3.0851,1,3,1,0,0,1,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,5,1,1,0,0.1,1,0,0,1,LOW,1,0,0,0,1,0.456,Email-based Phishing,0,0,0.456,0.274,0.182,0.319,1,MEDIUM
0,SAFE,0,email,12519,0.2358,0.6132,monitor,0,0.0556,0.35,unknown,-1,2,1,0.0,0.0,0.0,0,0.0,0,0.65,0.0,0,0,0.3946,0.28,5,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,53,15,31,0,3,1,2,6,0,0,0,0,0,4.4045,2.2516,1,5,4,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.47,0.19,4,unknown,none,none,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.236,Sender Spoofing,2,0,0.2358,0.141,0.094,0.165,0,LOW
1,SUSPICIOUS,1,email,12476,0.3757,0.6803,flag_for_review,1,0.483,0.35,unknown,-1,5,3,0.0,0.0,0.0,0,0.95,0,0.95,0.95,0,0,0.4948,0.28,4,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,37,15,15,0,1,1,0,5,0,0,0,0,0,4.16,2.914,0,0,3,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.376,Sender Spoofing,2,0,0.3757,0.225,0.15,0.263,1,MEDIUM
1,SUSPICIOUS,1,email,12682,0.3774,0.6812,flag_for_review,1,0.4726,0.35,unknown,-1,5,4,0.95,0.0,0.95,0,0.95,0,0.95,0.0,0,0,0.513,0.28,1,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.377,Social Engineering — Urgency/Fear,1,0,0.3774,0.226,0.151,0.264,1,MEDIUM
0,SAFE,0,email,9821,0.0958,0.546,monitor,0,0.0551,0.35,unknown,-1,0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.1216,0.28,2,0,0.0,0,0,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,34,11,16,0,2,0,0,4,0,0,0,0,0,3.9987,1.585,1,3,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,2,pass,none,none,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.096,Email-based Phishing,0,0,0.0958,0.057,0.038,0.067,0,LOW
0,SAFE,0,email,14241,0.152,0.573,monitor,0,0.0555,0.35,unknown,-1,3,1,0.0,0.0,0.0,0,0.0,0,0.65,0.0,0,0,0.315,0.28,5,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.04,0,44,12,24,0,2,1,0,5,0,0,0,0,0,4.0017,2.0,1,4,3,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,4,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.152,Sender Spoofing,2,0,0.152,0.091,0.061,0.106,0,LOW
1,SUSPICIOUS,1,email,11300,0.4531,0.7175,flag_for_review,1,0.6803,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.75,0,0.0,0.75,0,0,0.513,0.28,3,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.453,Email-based Phishing,0,0,0.4531,0.272,0.181,0.317,1,MEDIUM
1,SUSPICIOUS,1,email,9828,0.3351,0.6608,flag_for_review,1,0.3663,0.35,unknown,-1,5,3,0.0,0.0,0.8,0,0.8,0,0.0,0.8,0,0,0.513,0.28,3,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,27,20,0,0,2,1,0,2,0,0,0,0,0,4.3104,2.0,2,15,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.335,Email-based Phishing,0,0,0.3351,0.201,0.134,0.235,0,LOW
0,SAFE,0,email,8687,0.0935,0.5449,monitor,0,0.0277,0.35,unknown,-1,4,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0.1006,0.28,2,0,0,0,0,0,0.1,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,22,14,1,0,2,0,0,3,0,0,0,0,0,3.5726,2.0,1,5,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.27,0.19,3,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.093,Email-based Phishing,0,0,0.0935,0.056,0.037,0.065,0,LOW
1,SUSPICIOUS,1,email,9211,0.5374,0.758,flag_for_review,1,0.9175,0.35,unknown,-1,5,3,0.95,0.0,0.0,0,0.95,0,0.0,0.95,0,0,0.05,0.28,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,UNKNOWN,0,0,0,0,1,0.537,Social Engineering — Urgency/Fear,1,0,0.5374,0.322,0.215,0.376,1,MEDIUM
0,SAFE,0,email,9617,0.1603,0.5769,monitor,0,0.0929,0.35,unknown,-1,3,1,0.0,0.0,0.0,0,0.0,0,0.65,0.0,0,0,0.3074,0.28,4,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,56,15,33,0,2,1,0,5,0,0,0,0,0,4.0083,1.9219,1,5,3,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.2,0.19,2,unknown,none,none,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,2,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.16,Sender Spoofing,2,0,0.1603,0.096,0.064,0.112,0,LOW
1,SUSPICIOUS,1,email,10859,0.3937,0.689,flag_for_review,1,0.6975,0.35,unknown,-1,5,2,0.0,0.0,0.0,0,0.8,0,0.0,0.8,0,0,0.3186,0.28,1,0,0,0,0,0,0.1,0,0,0,0.06,0,0,0,0,0,0,0.0,0.0,0,0,0,0.12,0.05,0.04,0,26,19,0,0,1,0,0,2,0,0,0,0,0,4.2099,3.6402,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.08,0.19,1,unknown,none,none,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0.0,0,0,0,0,LOW,1,0,0,0,1,0.394,Email-based Phishing,0,0,0.3937,0.236,0.157,0.276,1,MEDIUM
